Inventory_ID,Warehouse_ID,Product_ID,Inventory_Date,Stock_Quantity,Reserved_Quantity,Damaged_Quantity
217467,628,1918,2025-08-04,1760,29,62
217468,528,12205,2025-08-15,912,787,36
217469,804,19193,2025-05-02,1931,137,40
217470,350,1956,2025-08-28,700,56,23
217471,224,12739,2025-06-13,4617,584,59
217472,539,94,2025-06-25,3431,890,81
217473,281,11218,2025-06-22,266,986,71
217474,973,15537,2025-04-18,4842,423,5
217475,845,15930,2025-06-01,4493,50,71
217476,581,9065,2025-07-02,2682,156,68
217477,966,2936,2025-03-26,4305,535,38
217478,395,12401,2025-07-07,440,336,83
217479,751,2893,2025-06-13,4541,422,90
217480,353,2470,2025-02-07,3004,897,57
217481,124,12383,2025-05-16,1251,503,95
217482,328,17115,2025-08-27,4891,625,43
217483,894,11499,2025-08-09,3424,432,98
217484,715,8210,2025-05-06,1198,535,85
217485,983,12487,2025-08-20,336,660,82
217486,13,2408,2025-05-27,4967,913,60
217487,776,8424,2025-07-23,646,423,85
217488,841,4280,2025-02-23,3725,602,80
217489,605,10787,2025-05-16,2147,590,0
217490,467,17235,2025-06-20,4684,257,98
217491,676,16248,2025-07-21,2771,535,19
217492,64,2485,2025-04-01,4947,309,31
217493,257,3545,2025-02-20,285,746,85
217494,178,7734,2025-02-19,2015,242,23
217495,845,1125,2025-06-10,2235,326,8
217496,921,16405,2025-07-08,2196,756,74
217497,566,4829,2025-01-22,209,990,52
217498,162,17554,2025-03-29,4785,850,13
217499,23,12187,2025-06-05,4551,606,61
217500,579,10192,2025-08-16,1467,297,12
217501,461,3864,2025-06-01,3394,440,30
217502,460,18187,2025-01-02,2977,397,46
217503,728,19666,2025-06-14,4903,859,73
217504,680,14014,2025-05-16,3562,108,87
217505,762,771,2025-01-12,4143,586,15
217506,685,6439,2025-04-11,4555,165,22
217507,50,6367,2025-05-07,3871,973,97
217508,473,15920,2025-08-11,3696,340,74
217509,816,10485,2025-04-26,3643,979,82
217510,91,15549,2025-03-25,1408,676,91
217511,254,2760,2025-05-15,1569,415,39
217512,310,19221,2025-01-16,2140,186,91
217513,509,717,2025-08-21,3187,788,42
217514,545,7572,2025-02-25,1150,542,74
217515,414,3484,2025-04-28,2198,313,84
217516,240,3322,2025-05-26,1629,591,46
217517,712,3411,2025-08-01,412,818,4
217518,634,10688,2025-01-20,311,930,33
217519,77,1269,2025-07-08,311,225,31
217520,634,16362,2025-05-19,546,82,84
217521,128,2830,2025-01-24,2951,782,35
217522,459,9282,2025-05-04,4556,403,55
217523,484,6501,2025-05-14,1241,887,91
217524,954,4786,2025-05-19,2234,937,55
217525,108,8830,2025-03-24,4300,258,39
217526,477,7046,2025-04-16,4389,230,22
217527,959,609,2025-02-16,1596,186,85
217528,508,5249,2025-08-25,4521,82,44
217529,95,6255,2025-03-10,2348,907,98
217530,97,12770,2025-04-13,4776,143,90
217531,826,19549,2025-05-25,995,840,69
217532,668,17236,2025-08-24,1346,923,40
217533,621,10834,2025-04-15,2021,335,88
217534,238,1382,2025-03-14,3818,31,22
217535,282,11225,2025-03-16,342,282,84
217536,785,14461,2025-02-14,3847,175,37
217537,75,1843,2025-08-01,4036,83,20
217538,894,15718,2025-03-07,2430,967,43
217539,462,13890,2025-01-28,2140,954,26
217540,384,3042,2025-04-03,1527,423,70
217541,924,2717,2025-05-27,2013,842,94
217542,792,3992,2025-05-10,162,145,18
217543,492,2879,2025-05-03,2469,23,74
217544,174,14440,2025-04-17,1683,752,41
217545,854,11876,2025-06-25,936,200,29
217546,905,8672,2025-08-10,4427,121,4
217547,711,14435,2025-05-21,1402,69,49
217548,316,14535,2025-01-22,2820,978,25
217549,447,12164,2025-05-12,512,668,27
217550,313,5748,2025-04-21,1424,290,60
217551,580,19639,2025-06-17,860,575,14
217552,418,19801,2025-07-06,2671,701,48
217553,165,13569,2025-05-31,2605,390,3
217554,124,12167,2025-08-01,423,850,41
217555,549,4342,2025-04-05,565,504,37
217556,243,1504,2025-01-04,2316,495,43
217557,587,2351,2025-07-16,546,492,15
217558,729,2943,2025-06-23,1550,133,8
217559,372,17266,2025-02-14,1847,419,28
217560,953,5855,2025-02-28,4796,709,89
217561,409,11536,2025-07-23,4947,753,41
217562,505,3720,2025-01-22,1432,203,25
217563,945,3750,2025-07-10,4439,53,62
217564,497,18283,2025-07-09,3659,572,63
217565,21,2556,2025-03-16,3390,849,19
217566,767,15674,2025-07-21,2516,331,28
217567,749,19739,2025-01-04,3832,815,16
217568,722,4166,2025-04-17,2386,86,32
217569,425,77,2025-02-19,4244,289,14
217570,166,1306,2025-07-02,1220,959,79
217571,729,7982,2025-04-23,4632,688,39
217572,936,15468,2025-05-21,3445,221,90
217573,98,15399,2025-01-10,4870,15,94
217574,967,12418,2025-06-29,379,205,29
217575,244,12340,2025-01-17,3768,988,12
217576,926,16936,2025-07-21,3091,753,17
217577,617,6252,2025-07-31,2291,419,48
217578,292,9044,2025-03-26,1564,525,17
217579,854,16762,2025-04-12,45,834,8
217580,528,11946,2025-03-03,3681,230,54
217581,731,11102,2025-02-15,4205,478,13
217582,995,2636,2025-03-22,744,792,59
217583,283,4873,2025-03-21,706,336,52
217584,125,6273,2025-06-16,4570,638,31
217585,99,7150,2025-04-05,4191,334,23
217586,424,8724,2025-02-15,4349,634,59
217587,741,13132,2025-06-12,2770,634,71
217588,831,4683,2025-03-10,97,191,77
217589,693,5451,2025-03-04,2658,684,33
217590,680,7958,2025-02-06,904,411,28
217591,251,8662,2025-02-28,1861,754,47
217592,301,8100,2025-01-17,3715,517,82
217593,561,11462,2025-01-03,32,321,77
217594,95,1846,2025-08-01,4323,348,63
217595,576,5439,2025-06-24,586,156,50
217596,698,716,2025-03-03,3532,827,31
217597,808,6747,2025-03-12,3870,852,59
217598,498,18924,2025-02-09,4109,118,4
217599,338,8783,2025-05-12,2738,450,7
217600,761,4497,2025-01-20,2908,483,13
217601,35,2148,2025-04-12,4385,681,74
217602,369,4473,2025-01-21,2550,377,67
217603,800,7398,2025-07-29,121,685,35
217604,279,13354,2025-07-16,4459,67,38
217605,378,15988,2025-05-30,1938,799,81
217606,721,9030,2025-07-18,2443,326,7
217607,238,1164,2025-03-06,3333,129,56
217608,760,8181,2025-02-05,2669,580,10
217609,775,17861,2025-02-09,4530,836,42
217610,847,4741,2025-01-12,1132,633,22
217611,971,17441,2025-02-17,1680,732,44
217612,37,4489,2025-01-15,319,902,2
217613,38,3572,2025-04-17,1871,966,77
217614,793,17724,2025-04-15,4284,229,38
217615,391,16333,2025-06-25,3243,176,50
217616,2,17392,2025-05-02,415,354,57
217617,278,14025,2025-03-22,312,49,28
217618,211,13304,2025-05-02,1262,844,49
217619,154,19622,2025-01-20,3637,614,79
217620,290,10289,2025-08-17,4896,65,24
217621,460,12577,2025-04-17,1540,545,45
217622,74,15784,2025-07-09,546,804,77
217623,261,9254,2025-06-03,4096,207,87
217624,869,14308,2025-04-08,888,966,28
217625,309,18081,2025-01-17,1422,564,81
217626,740,5861,2025-05-03,887,742,87
217627,886,8546,2025-04-29,3956,838,72
217628,796,7977,2025-05-03,1277,677,42
217629,468,17135,2025-04-23,2062,107,8
217630,732,865,2025-04-19,1317,891,31
217631,714,346,2025-05-21,3742,412,91
217632,880,16472,2025-07-11,2488,824,74
217633,952,3648,2025-02-07,3976,645,29
217634,505,7959,2025-01-04,1480,283,49
217635,778,12546,2025-06-25,3533,409,76
217636,148,16355,2025-05-06,2163,2,47
217637,412,16826,2025-08-05,2986,144,88
217638,656,235,2025-01-17,4395,766,20
217639,597,13446,2025-05-25,3735,282,99
217640,388,16925,2025-07-02,1712,201,13
217641,474,6149,2025-03-25,3568,335,71
217642,165,13381,2025-01-04,884,568,97
217643,3,2223,2025-05-22,4947,818,97
217644,386,12838,2025-06-15,4257,667,50
217645,289,6380,2025-08-05,4279,711,64
217646,383,7487,2025-05-26,3621,691,23
217647,889,315,2025-01-18,2148,652,7
217648,156,5121,2025-02-12,2250,455,91
217649,182,1166,2025-03-12,407,87,2
217650,604,8579,2025-08-12,4985,409,65
217651,692,6966,2025-01-04,696,687,39
217652,128,1204,2025-06-21,840,680,12
217653,270,8382,2025-07-17,1009,17,15
217654,969,16252,2025-04-17,1602,572,42
217655,911,5579,2025-04-05,3965,41,65
217656,601,1697,2025-05-31,3287,504,59
217657,54,13196,2025-08-15,1237,109,85
217658,670,18077,2025-02-24,3198,531,22
217659,579,19584,2025-05-11,2975,834,12
217660,46,4277,2025-07-29,2709,384,9
217661,353,937,2025-07-13,2077,522,48
217662,519,6247,2025-02-17,1455,248,38
217663,279,2985,2025-07-11,604,425,6
217664,910,6722,2025-01-20,4065,314,42
217665,984,10449,2025-08-10,4026,256,25
217666,425,13050,2025-08-24,4859,679,31
217667,99,2530,2025-03-11,114,308,9
217668,121,14733,2025-08-17,3252,102,53
217669,98,13182,2025-02-18,3277,28,87
217670,268,16496,2025-02-05,240,881,93
217671,199,8179,2025-06-03,3078,166,58
217672,841,2735,2025-07-01,191,230,34
217673,452,9353,2025-05-30,4784,453,86
217674,730,3642,2025-05-16,3703,436,56
217675,13,8436,2025-07-24,2961,157,37
217676,935,15796,2025-01-20,4571,73,38
217677,768,19213,2025-02-24,1921,291,53
217678,758,9440,2025-03-02,1574,557,54
217679,910,6307,2025-08-10,214,581,42
217680,21,5115,2025-04-12,1925,607,39
217681,242,12962,2025-05-14,915,645,82
217682,317,6423,2025-03-27,2424,560,97
217683,324,13729,2025-05-11,1554,171,22
217684,882,1211,2025-05-14,1478,671,87
217685,441,19358,2025-07-30,1800,918,39
217686,165,740,2025-04-09,3830,136,62
217687,654,12908,2025-06-13,4463,603,5
217688,228,12086,2025-05-21,1997,490,71
217689,641,10802,2025-06-14,4903,530,46
217690,987,14362,2025-03-26,2184,513,68
217691,689,13500,2025-05-30,2510,177,15
217692,213,13493,2025-02-27,855,417,26
217693,2,6780,2025-08-21,4651,718,78
217694,779,19835,2025-03-29,1688,45,58
217695,594,4409,2025-04-19,2615,882,96
217696,315,14005,2025-07-05,1038,511,44
217697,606,18023,2025-05-21,4971,496,46
217698,246,12926,2025-08-12,1143,690,1
217699,792,10847,2025-02-12,3167,549,80
217700,33,5216,2025-05-23,2828,349,39
217701,71,17930,2025-01-02,4704,501,30
217702,42,17645,2025-06-06,2225,780,73
217703,946,9358,2025-06-26,4562,323,17
217704,805,2320,2025-07-08,1687,643,77
217705,597,18650,2025-07-02,3831,940,88
217706,274,9386,2025-06-28,4069,563,40
217707,610,7378,2025-04-08,3939,455,53
217708,893,12054,2025-03-13,3255,428,99
217709,574,9488,2025-06-04,3594,834,73
217710,637,11793,2025-06-24,4705,818,75
217711,384,12660,2025-02-09,1303,509,34
217712,204,18357,2025-05-22,4304,319,38
217713,67,9197,2025-06-25,260,253,61
217714,76,19278,2025-08-08,3846,203,56
217715,592,9682,2025-08-26,2110,18,72
217716,388,13651,2025-08-23,1350,207,42
217717,364,16233,2025-03-22,468,510,7
217718,313,6765,2025-05-29,702,888,69
217719,581,2500,2025-01-06,1051,907,2
217720,43,15546,2025-01-11,4903,323,85
217721,396,9882,2025-07-15,4122,614,60
217722,472,1769,2025-08-01,741,980,14
217723,924,12089,2025-07-13,560,568,17
217724,2,3484,2025-05-27,1356,654,37
217725,553,13270,2025-04-21,1786,978,91
217726,432,14694,2025-01-19,3903,99,6
217727,692,68,2025-02-27,4144,33,8
217728,740,3081,2025-06-04,3053,858,85
217729,741,4000,2025-07-26,1941,450,20
217730,131,9919,2025-03-30,3504,49,19
217731,984,14967,2025-04-19,2900,647,85
217732,393,19761,2025-03-17,1084,12,64
217733,501,11936,2025-05-12,2501,630,8
217734,536,1391,2025-01-07,651,1,39
217735,299,1649,2025-04-30,2367,54,20
217736,594,11825,2025-03-25,4500,105,57
217737,496,19237,2025-03-20,1821,98,48
217738,278,17527,2025-07-19,3942,964,86
217739,36,13747,2025-07-16,4694,212,35
217740,338,14718,2025-02-09,4160,226,98
217741,259,14598,2025-01-06,360,679,53
217742,141,16865,2025-01-14,1566,496,12
217743,25,3553,2025-06-15,2969,397,88
217744,252,761,2025-07-22,2324,902,39
217745,172,6029,2025-01-18,1797,852,73
217746,818,10743,2025-05-18,1411,646,23
217747,244,6783,2025-01-26,217,681,33
217748,698,11911,2025-05-01,3352,48,33
217749,120,1060,2025-01-09,3901,655,2
217750,975,12052,2025-03-12,2984,458,93
217751,903,2845,2025-01-22,3631,458,37
217752,346,15060,2025-07-20,3465,811,53
217753,199,4319,2025-07-03,2630,146,99
217754,220,3828,2025-07-25,1631,628,53
217755,869,19199,2025-02-24,48,557,74
217756,937,19724,2025-02-07,92,887,69
217757,410,6938,2025-05-10,2908,258,21
217758,768,7357,2025-02-09,3245,528,16
217759,86,6346,2025-06-07,542,604,26
217760,184,17307,2025-07-11,3747,852,49
217761,202,1024,2025-08-12,4378,755,28
217762,437,6999,2025-04-09,1922,329,2
217763,330,5541,2025-07-04,2576,120,31
217764,482,19516,2025-08-10,1043,146,19
217765,927,2684,2025-03-27,267,915,46
217766,230,17441,2025-02-16,4967,486,68
217767,768,12584,2025-08-05,1965,783,43
217768,574,4424,2025-08-16,4988,333,53
217769,426,9898,2025-01-26,4572,129,1
217770,858,5535,2025-07-02,741,499,20
217771,597,9756,2025-03-20,358,409,55
217772,894,7554,2025-07-29,1131,117,32
217773,291,13084,2025-03-06,2021,965,40
217774,494,4132,2025-04-19,3294,291,0
217775,149,4713,2025-03-25,201,69,52
217776,950,17526,2025-07-06,3970,331,87
217777,193,14537,2025-06-19,700,636,42
217778,265,7214,2025-08-07,3323,119,97
217779,769,7435,2025-07-10,4229,798,30
217780,161,8921,2025-08-06,4561,596,84
217781,296,14945,2025-02-25,1007,40,49
217782,7,11082,2025-01-23,4986,897,96
217783,534,15647,2025-04-19,3027,411,95
217784,727,2636,2025-03-06,3697,295,70
217785,571,7590,2025-04-09,1934,292,97
217786,20,3378,2025-05-24,1975,504,55
217787,858,11556,2025-01-29,4282,809,11
217788,592,13075,2025-05-02,55,15,75
217789,130,5758,2025-03-15,1839,934,60
217790,185,5474,2025-01-03,952,608,56
217791,469,3252,2025-08-13,1559,610,21
217792,279,3904,2025-07-11,4505,44,67
217793,275,13205,2025-06-03,3366,242,79
217794,124,2576,2025-05-07,1376,619,17
217795,155,7340,2025-07-28,724,398,14
217796,40,6371,2025-05-01,4492,388,63
217797,996,817,2025-03-15,2008,804,9
217798,5,6672,2025-03-10,2539,988,35
217799,355,13813,2025-07-06,3589,839,92
217800,109,10063,2025-06-24,1434,909,76
217801,997,10160,2025-07-28,3092,850,27
217802,500,12969,2025-01-17,1091,411,53
217803,986,5996,2025-08-21,1052,785,91
217804,122,1568,2025-07-17,4367,923,22
217805,732,12779,2025-03-27,2956,829,55
217806,813,17666,2025-06-22,283,822,98
217807,875,5904,2025-05-18,4316,299,1
217808,237,18788,2025-08-27,4045,964,79
217809,282,9723,2025-04-09,1222,650,48
217810,9,16437,2025-04-02,1099,845,89
217811,156,7325,2025-05-17,182,4,0
217812,24,9361,2025-05-27,1100,557,85
217813,743,17799,2025-05-27,2719,705,19
217814,393,7449,2025-03-02,1375,848,29
217815,12,19327,2025-05-02,1181,333,91
217816,236,10086,2025-02-14,3882,408,64
217817,405,2011,2025-03-17,463,221,15
217818,667,160,2025-05-20,2394,536,75
217819,29,14650,2025-07-09,384,996,96
217820,181,544,2025-08-21,4438,845,4
217821,664,8636,2025-08-07,3624,59,13
217822,736,5391,2025-01-26,3044,607,30
217823,718,8485,2025-02-01,4064,538,91
217824,482,10013,2025-07-02,1466,782,92
217825,459,19425,2025-03-10,1205,914,32
217826,106,13603,2025-04-16,2406,127,33
217827,916,16347,2025-06-16,2386,29,56
217828,579,13178,2025-08-02,1847,465,66
217829,299,14545,2025-01-14,4833,916,86
217830,123,388,2025-08-11,4007,393,97
217831,701,5737,2025-08-28,2730,853,0
217832,807,3818,2025-02-04,1974,377,10
217833,32,12769,2025-01-01,3745,995,33
217834,18,9139,2025-02-25,1564,277,65
217835,589,13540,2025-04-08,694,655,99
217836,589,18334,2025-06-20,4155,930,21
217837,982,3808,2025-03-05,385,709,43
217838,308,17903,2025-03-30,4197,498,48
217839,511,10253,2025-07-01,2147,570,42
217840,122,15441,2025-07-07,4691,715,82
217841,604,9219,2025-03-21,3416,945,50
217842,782,8015,2025-07-08,3918,731,42
217843,617,7223,2025-01-17,1558,504,37
217844,357,20,2025-07-12,323,529,55
217845,316,17535,2025-04-24,1403,663,11
217846,839,4174,2025-07-11,3662,150,24
217847,321,19894,2025-04-25,1089,115,36
217848,962,16294,2025-08-25,1716,813,90
217849,476,4127,2025-02-03,1331,572,8
217850,419,14037,2025-06-20,3431,243,54
217851,378,6945,2025-04-20,3462,24,12
217852,620,3396,2025-07-17,4218,426,43
217853,179,19374,2025-04-15,167,804,28
217854,642,5212,2025-04-09,511,81,20
217855,640,3809,2025-06-03,1407,142,82
217856,888,2699,2025-06-17,3803,860,47
217857,570,119,2025-04-26,4641,788,89
217858,769,7615,2025-06-24,902,309,8
217859,175,14787,2025-02-23,2683,647,31
217860,614,8435,2025-03-18,3121,31,35
217861,828,10032,2025-01-28,2485,949,72
217862,976,7353,2025-06-30,912,562,78
217863,651,484,2025-07-03,4185,9,48
217864,748,7071,2025-06-11,4495,145,18
217865,195,18793,2025-04-14,2566,775,66
217866,585,18088,2025-06-02,3781,933,31
217867,981,751,2025-05-01,995,539,68
217868,219,1061,2025-06-08,993,93,51
217869,506,10903,2025-07-28,2693,19,88
217870,840,6109,2025-05-01,2395,536,58
217871,275,9773,2025-02-03,3695,803,90
217872,848,19120,2025-04-30,2434,310,25
217873,16,17075,2025-08-13,2427,606,70
217874,254,11255,2025-07-26,3660,985,45
217875,482,13765,2025-02-02,358,762,57
217876,500,8516,2025-06-30,4100,551,86
217877,229,176,2025-04-29,3199,838,29
217878,21,1691,2025-07-20,1446,406,65
217879,72,12796,2025-06-10,612,682,25
217880,506,7021,2025-02-20,1828,446,83
217881,89,11438,2025-03-09,2448,983,13
217882,11,1565,2025-01-19,1414,896,76
217883,843,19755,2025-03-09,4968,127,55
217884,854,7285,2025-03-18,4622,859,90
217885,395,1452,2025-06-06,1026,877,17
217886,567,8411,2025-01-03,1394,72,12
217887,886,18042,2025-04-05,3507,507,2
217888,200,8017,2025-01-05,1001,541,27
217889,743,18262,2025-05-29,4485,859,65
217890,6,3621,2025-03-22,2155,473,67
217891,897,9398,2025-01-27,3478,90,79
217892,176,12579,2025-03-22,4334,146,44
217893,998,5824,2025-01-06,4310,189,12
217894,15,1926,2025-08-27,256,271,91
217895,730,11067,2025-04-08,4599,218,65
217896,110,1929,2025-07-03,824,34,11
217897,739,18471,2025-07-31,591,742,63
217898,864,17190,2025-02-23,2106,124,40
217899,580,12020,2025-05-14,2644,959,23
217900,628,636,2025-02-04,1211,757,72
217901,734,14151,2025-05-17,78,525,67
217902,401,1091,2025-03-31,359,467,18
217903,668,5840,2025-06-10,3357,232,86
217904,46,4877,2025-03-14,4338,487,26
217905,762,3817,2025-02-06,4072,226,49
217906,152,8104,2025-01-26,3044,73,24
217907,489,5480,2025-03-13,4193,408,66
217908,147,14234,2025-07-16,2285,633,33
217909,47,366,2025-01-04,214,416,26
217910,119,11756,2025-03-17,2261,940,97
217911,670,4837,2025-03-07,1744,512,47
217912,835,8486,2025-05-23,2251,845,97
217913,431,6129,2025-08-05,460,837,68
217914,647,14240,2025-05-02,4570,849,43
217915,300,17136,2025-04-18,3042,61,28
217916,937,9052,2025-02-03,1343,326,63
217917,590,2106,2025-04-01,4252,718,87
217918,882,16645,2025-02-02,2262,769,80
217919,436,1820,2025-07-18,4725,90,0
217920,734,3062,2025-06-19,3121,266,44
217921,692,8844,2025-03-15,4476,545,87
217922,758,18467,2025-05-18,4066,261,49
217923,514,18014,2025-07-04,4968,434,71
217924,856,17789,2025-07-04,3616,473,82
217925,851,14474,2025-06-18,3807,41,95
217926,310,18725,2025-08-17,4554,14,0
217927,461,9436,2025-01-21,3573,752,6
217928,61,3256,2025-07-22,438,376,41
217929,977,17941,2025-05-27,2092,841,52
217930,372,1808,2025-05-12,3166,348,68
217931,470,11913,2025-03-23,4732,420,55
217932,487,3954,2025-04-18,4936,7,85
217933,550,4023,2025-01-31,1066,81,11
217934,570,2199,2025-04-03,2103,231,83
217935,289,11383,2025-04-08,658,542,13
217936,537,4880,2025-04-08,233,492,49
217937,406,10088,2025-03-28,2221,203,72
217938,722,3191,2025-08-06,1078,29,13
217939,37,9016,2025-08-02,4901,840,60
217940,716,14510,2025-02-23,3643,738,7
217941,336,1378,2025-08-22,1317,18,63
217942,835,844,2025-06-17,4894,761,85
217943,467,15338,2025-02-18,1634,910,38
217944,55,14843,2025-05-27,1077,741,39
217945,67,2740,2025-02-14,248,615,32
217946,657,9649,2025-01-20,390,898,55
217947,522,1897,2025-01-11,438,262,40
217948,442,8041,2025-04-18,3292,900,78
217949,617,8926,2025-02-27,3583,590,8
217950,621,12766,2025-04-24,841,1,84
217951,498,5978,2025-03-10,433,129,85
217952,463,5610,2025-02-05,2716,966,23
217953,280,3241,2025-01-24,3874,376,61
217954,461,2205,2025-06-05,2254,455,8
217955,793,19622,2025-05-13,351,148,75
217956,7,3256,2025-04-19,4413,723,40
217957,340,19949,2025-07-21,1936,567,78
217958,969,9945,2025-07-26,2059,744,56
217959,844,6077,2025-07-25,2583,906,55
217960,221,4838,2025-07-01,3648,25,21
217961,10,6457,2025-05-25,2922,613,50
217962,994,8695,2025-01-09,3186,358,70
217963,591,14861,2025-02-16,4674,190,37
217964,888,5075,2025-08-15,1012,728,62
217965,154,5772,2025-06-13,4762,19,54
217966,385,16560,2025-02-04,2787,172,41
217967,367,10088,2025-03-04,608,779,14
217968,377,18416,2025-08-17,2278,299,44
217969,825,13944,2025-05-27,1338,744,28
217970,840,9353,2025-02-26,1091,711,59
217971,825,6675,2025-02-15,2538,297,93
217972,453,10317,2025-05-06,783,352,31
217973,957,17305,2025-06-09,4146,955,84
217974,533,12707,2025-03-14,1636,733,80
217975,660,5376,2025-06-02,3780,989,44
217976,459,6504,2025-01-26,4648,567,43
217977,699,18309,2025-01-06,447,403,12
217978,924,8547,2025-07-08,641,731,22
217979,985,15820,2025-05-07,2080,890,47
217980,170,3392,2025-08-06,1636,714,1
217981,566,19480,2025-05-08,1934,996,90
217982,852,6259,2025-08-23,3455,266,90
217983,297,2474,2025-02-14,2181,661,55
